InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount,anomaly_score
573179,23558,LANDMARK FRAME LONDON BRIDGE ,24,2011-10-28 10:56:00,10.95,13199.0,United Kingdom,262.79999999999995,-1
573179,23553,LANDMARK FRAME CAMDEN TOWN ,24,2011-10-28 10:56:00,10.95,13199.0,United Kingdom,262.79999999999995,-1
573179,23556,LANDMARK FRAME COVENT GARDEN ,24,2011-10-28 10:56:00,10.95,13199.0,United Kingdom,262.79999999999995,-1
573261,22197,POPCORN HOLDER,1992,2011-10-28 12:32:00,0.72,17949.0,United Kingdom,1434.24,-1
573263,22423,REGENCY CAKESTAND 3 TIER,32,2011-10-28 12:34:00,10.95,13694.0,United Kingdom,350.4,-1
573263,23309,SET OF 60 I LOVE LONDON CAKE CASES ,240,2011-10-28 12:34:00,0.42,13694.0,United Kingdom,100.8,-1
573263,21158,MOODY GIRL DOOR HANGER ,240,2011-10-28 12:34:00,0.39,13694.0,United Kingdom,93.60000000000001,-1
573263,21159,MOODY BOY  DOOR HANGER ,240,2011-10-28 12:34:00,0.39,13694.0,United Kingdom,93.60000000000001,-1
573263,21162,TOXIC AREA  DOOR HANGER ,240,2011-10-28 12:34:00,0.39,13694.0,United Kingdom,93.60000000000001,-1
573263,23344,JUMBO BAG 50'S CHRISTMAS ,200,2011-10-28 12:34:00,1.79,13694.0,United Kingdom,358.0,-1
573263,23343,JUMBO BAG VINTAGE CHRISTMAS ,200,2011-10-28 12:34:00,1.79,13694.0,United Kingdom,358.0,-1
573263,85099C,JUMBO  BAG BAROQUE BLACK WHITE,200,2011-10-28 12:34:00,1.79,13694.0,United Kingdom,358.0,-1
573263,21212,PACK OF 72 RETROSPOT CAKE CASES,240,2011-10-28 12:34:00,0.42,13694.0,United Kingdom,100.8,-1
573263,84992,72 SWEETHEART FAIRY CAKE CASES,240,2011-10-28 12:34:00,0.42,13694.0,United Kingdom,100.8,-1
573263,22952,60 CAKE CASES VINTAGE CHRISTMAS,240,2011-10-28 12:34:00,0.42,13694.0,United Kingdom,100.8,-1
573263,84991,60 TEATIME FAIRY CAKE CASES,240,2011-10-28 12:34:00,0.42,13694.0,United Kingdom,100.8,-1
573263,21213,PACK OF 72 SKULL CAKE CASES,240,2011-10-28 12:34:00,0.42,13694.0,United Kingdom,100.8,-1
573263,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,240,2011-10-28 12:34:00,0.42,13694.0,United Kingdom,100.8,-1
573272,23084,RABBIT NIGHT LIGHT,144,2011-10-28 13:02:00,1.79,13102.0,United Kingdom,257.76,-1
573325,84968A,SET OF 16 VINTAGE ROSE CUTLERY,24,2011-10-30 10:58:00,10.95,15370.0,United Kingdom,262.79999999999995,-1
573362,POST,POSTAGE,10,2011-10-30 13:06:00,28.0,12597.0,Spain,280.0,-1
573421,20679,EDWARDIAN PARASOL RED,60,2011-10-31 09:50:00,4.95,14292.0,United Kingdom,297.0,-1
573421,15056BL,EDWARDIAN PARASOL BLACK,60,2011-10-31 09:50:00,4.95,14292.0,United Kingdom,297.0,-1
573452,22993,SET OF 4 PANTRY JELLY MOULDS,236,2011-10-31 10:45:00,1.43,17450.0,United Kingdom,337.47999999999996,-1
573452,22728,ALARM CLOCK BAKELIKE PINK,160,2011-10-31 10:45:00,4.08,17450.0,United Kingdom,652.8,-1
573452,22730,ALARM CLOCK BAKELIKE IVORY,136,2011-10-31 10:45:00,4.08,17450.0,United Kingdom,554.88,-1
573504,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,2,2011-10-31 12:05:00,145.0,13983.0,United Kingdom,290.0,-1
573576,DOT,DOTCOM POSTAGE,1,2011-10-31 14:09:00,901.58,14096.0,United Kingdom,901.58,-1
573768,POST,POSTAGE,3,2011-11-01 10:02:00,40.0,12552.0,Italy,120.0,-1
573775,84879,ASSORTED COLOUR BIRD ORNAMENT,160,2011-11-01 10:30:00,1.45,13881.0,United Kingdom,232.0,-1
573775,21915,RED  HARMONICA IN BOX ,240,2011-11-01 10:30:00,1.06,13881.0,United Kingdom,254.4,-1
573840,21201,TROPICAL  HONEYCOMB PAPER GARLAND ,144,2011-11-01 11:38:00,2.1,14866.0,United Kingdom,302.40000000000003,-1
573846,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,64,2011-11-01 11:39:00,4.25,14866.0,United Kingdom,272.0,-1
573891,23084,RABBIT NIGHT LIGHT,216,2011-11-01 13:56:00,1.79,12682.0,France,386.64,-1
573905,22655,VINTAGE RED KITCHEN CABINET,1,2011-11-01 15:06:00,125.0,16971.0,United Kingdom,125.0,-1
573982,21787,RAIN PONCHO RETROSPOT,360,2011-11-02 11:07:00,0.85,12901.0,United Kingdom,306.0,-1
573995,16014,SMALL CHINESE STYLE SCISSOR,3000,2011-11-02 11:24:00,0.32,16308.0,United Kingdom,960.0,-1
574012,21703,BAG 125g SWIRLY MARBLES,864,2011-11-02 11:54:00,0.27,12830.0,United Kingdom,233.28000000000003,-1
574012,21790,VINTAGE SNAP CARDS,288,2011-11-02 11:54:00,0.58,12830.0,United Kingdom,167.04,-1
574014,23247,BISCUIT TIN 50'S CHRISTMAS,216,2011-11-02 12:03:00,2.89,12415.0,Australia,624.24,-1
574044,21137,BLACK RECORD COVER FRAME,240,2011-11-02 13:14:00,3.39,16210.0,United Kingdom,813.6,-1
574049,23493,VINTAGE DOILY TRAVEL SEWING KIT,200,2011-11-02 13:40:00,1.65,13316.0,United Kingdom,330.0,-1
574056,85099B,JUMBO BAG RED RETROSPOT,200,2011-11-02 14:09:00,1.79,14646.0,Netherlands,358.0,-1
574056,21670,BLUE SPOT CERAMIC DRAWER KNOB,192,2011-11-02 14:09:00,1.25,14646.0,Netherlands,240.0,-1
574056,84997C,CHILDRENS CUTLERY POLKADOT BLUE,72,2011-11-02 14:09:00,3.75,14646.0,Netherlands,270.0,-1
574056,23256,CHILDRENS CUTLERY SPACEBOY ,72,2011-11-02 14:09:00,3.75,14646.0,Netherlands,270.0,-1
574058,23084,RABBIT NIGHT LIGHT,216,2011-11-02 14:10:00,2.08,14646.0,Netherlands,449.28000000000003,-1
574067,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,60,2011-11-02 14:50:00,6.95,14088.0,United Kingdom,417.0,-1
574092,22077,6 RIBBONS RUSTIC CHARM,288,2011-11-03 09:28:00,1.65,16684.0,United Kingdom,475.2,-1
574092,23309,SET OF 60 I LOVE LONDON CAKE CASES ,240,2011-11-03 09:28:00,0.42,16684.0,United Kingdom,100.8,-1
574092,22659,LUNCH BOX I LOVE LONDON,320,2011-11-03 09:28:00,1.65,16684.0,United Kingdom,528.0,-1
574092,22960,JAM MAKING SET WITH JARS,72,2011-11-03 09:28:00,3.75,16684.0,United Kingdom,270.0,-1
574092,23356,LOVE HOT WATER BOTTLE,264,2011-11-03 09:28:00,4.95,16684.0,United Kingdom,1306.8,-1
574092,23005,TRAVEL CARD WALLET I LOVE LONDON,480,2011-11-03 09:28:00,0.36,16684.0,United Kingdom,172.79999999999998,-1
574092,21212,PACK OF 72 RETROSPOT CAKE CASES,480,2011-11-03 09:28:00,0.42,16684.0,United Kingdom,201.6,-1
574092,22616,PACK OF 12 LONDON TISSUES ,432,2011-11-03 09:28:00,0.32,16684.0,United Kingdom,138.24,-1
574092,21982,PACK OF 12 SUKI TISSUES ,432,2011-11-03 09:28:00,0.32,16684.0,United Kingdom,138.24,-1
574092,85099B,JUMBO BAG RED RETROSPOT,300,2011-11-03 09:28:00,1.79,16684.0,United Kingdom,537.0,-1
574242,23366,SET 12 COLOURING PENCILS DOILY,384,2011-11-03 12:46:00,0.55,17653.0,United Kingdom,211.20000000000002,-1
574271,23064,CINDERELLA CHANDELIER ,100,2011-11-03 14:32:00,10.0,14607.0,United Kingdom,1000.0,-1
574276,23194,GYMKHANA TREASURE BOOK BOX,150,2011-11-03 14:39:00,1.95,17857.0,United Kingdom,292.5,-1
574276,23177,TREASURE ISLAND BOOK BOX,150,2011-11-03 14:39:00,1.95,17857.0,United Kingdom,292.5,-1
574276,23176,ABC TREASURE BOOK BOX ,150,2011-11-03 14:39:00,1.95,17857.0,United Kingdom,292.5,-1
574276,23193,BUFFALO BILL TREASURE BOOK BOX,150,2011-11-03 14:39:00,1.95,17857.0,United Kingdom,292.5,-1
574276,22560,TRADITIONAL MODELLING CLAY,232,2011-11-03 14:39:00,1.06,17857.0,United Kingdom,245.92000000000002,-1
574277,M,Manual,832,2011-11-03 14:42:00,0.25,17857.0,United Kingdom,208.0,-1
574285,21733,RED HANGING HEART T-LIGHT HOLDER,416,2011-11-03 15:01:00,3.2,17450.0,United Kingdom,1331.2,-1
574285,85123A,WHITE HANGING HEART T-LIGHT HOLDER,224,2011-11-03 15:01:00,3.2,17450.0,United Kingdom,716.8000000000001,-1
574285,21175,GIN + TONIC DIET METAL SIGN,144,2011-11-03 15:01:00,2.66,17450.0,United Kingdom,383.04,-1
574293,21733,RED HANGING HEART T-LIGHT HOLDER,128,2011-11-03 15:32:00,3.2,17450.0,United Kingdom,409.6,-1
574293,85123A,WHITE HANGING HEART T-LIGHT HOLDER,992,2011-11-03 15:32:00,3.2,17450.0,United Kingdom,3174.4,-1
574293,22470,HEART OF WICKER LARGE,252,2011-11-03 15:32:00,3.2,17450.0,United Kingdom,806.4000000000001,-1
574293,22469,HEART OF WICKER SMALL,630,2011-11-03 15:32:00,1.93,17450.0,United Kingdom,1215.8999999999999,-1
574294,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1020,2011-11-03 15:47:00,2.55,16333.0,United Kingdom,2601.0,-1
574294,21891,TRADITIONAL WOODEN SKIPPING ROPE,720,2011-11-03 15:47:00,1.25,16333.0,United Kingdom,900.0,-1
574294,21915,RED  HARMONICA IN BOX ,2100,2011-11-03 15:47:00,1.06,16333.0,United Kingdom,2226.0,-1
574295,22311,OFFICE MUG WARMER BLACK+SILVER ,198,2011-11-03 15:47:00,2.55,17389.0,United Kingdom,504.9,-1
574295,23080,RED METAL BOX TOP SECRET,84,2011-11-03 15:47:00,7.5,17389.0,United Kingdom,630.0,-1
574295,21137,BLACK RECORD COVER FRAME,84,2011-11-03 15:47:00,3.39,17389.0,United Kingdom,284.76,-1
574295,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,108,2011-11-03 15:47:00,3.75,17389.0,United Kingdom,405.0,-1
574295,22138,BAKING SET 9 PIECE RETROSPOT ,66,2011-11-03 15:47:00,4.25,17389.0,United Kingdom,280.5,-1
574295,21623,VINTAGE UNION JACK MEMOBOARD,84,2011-11-03 15:47:00,8.5,17389.0,United Kingdom,714.0,-1
574295,85066,CREAM SWEETHEART MINI CHEST,96,2011-11-03 15:47:00,10.95,17389.0,United Kingdom,1051.1999999999998,-1
574295,20749,ASSORTED COLOUR MINI CASES,48,2011-11-03 15:47:00,6.35,17389.0,United Kingdom,304.79999999999995,-1
574295,84029E,RED WOOLLY HOTTIE WHITE HEART.,78,2011-11-03 15:47:00,3.75,17389.0,United Kingdom,292.5,-1
574295,85099B,JUMBO BAG RED RETROSPOT,140,2011-11-03 15:47:00,1.79,17389.0,United Kingdom,250.6,-1
574295,21588,RETROSPOT GIANT TUBE MATCHES,264,2011-11-03 15:47:00,2.1,17389.0,United Kingdom,554.4,-1
574295,22666,RECIPE BOX PANTRY YELLOW DESIGN,336,2011-11-03 15:47:00,2.55,17389.0,United Kingdom,856.8,-1
574295,22207,FRYING PAN UNION FLAG,96,2011-11-03 15:47:00,3.75,17389.0,United Kingdom,360.0,-1
574303,22955,36 FOIL STAR CAKE CASES ,144,2011-11-03 16:28:00,1.85,13324.0,United Kingdom,266.40000000000003,-1
574319,22423,REGENCY CAKESTAND 3 TIER,48,2011-11-03 19:15:00,10.95,15482.0,United Kingdom,525.5999999999999,-1
574319,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,180,2011-11-03 19:15:00,1.0,15482.0,United Kingdom,180.0,-1
574319,72802C,VANILLA SCENT CANDLE JEWELLED BOX,180,2011-11-03 19:15:00,1.0,15482.0,United Kingdom,180.0,-1
574319,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,162,2011-11-03 19:15:00,1.0,15482.0,United Kingdom,162.0,-1
574324,23355,HOT WATER BOTTLE KEEP CALM,360,2011-11-04 07:46:00,4.15,16684.0,United Kingdom,1494.0000000000002,-1
574328,15034,PAPER POCKET TRAVELING FAN ,288,2011-11-04 09:05:00,0.14,13081.0,United Kingdom,40.32000000000001,-1
574332,84997C,CHILDRENS CUTLERY POLKADOT BLUE,72,2011-11-04 09:24:00,3.75,12664.0,Finland,270.0,-1
574332,84997D,CHILDRENS CUTLERY POLKADOT PINK,72,2011-11-04 09:24:00,3.75,12664.0,Finland,270.0,-1
574341,21874,GIN AND TONIC MUG,432,2011-11-04 10:09:00,0.95,18102.0,United Kingdom,410.4,-1
574341,21070,VINTAGE BILLBOARD MUG ,432,2011-11-04 10:09:00,0.8,18102.0,United Kingdom,345.6,-1
574341,21872,GLAMOROUS  MUG,432,2011-11-04 10:09:00,0.8,18102.0,United Kingdom,345.6,-1
574341,21068,VINTAGE BILLBOARD LOVE/HATE MUG,432,2011-11-04 10:09:00,0.8,18102.0,United Kingdom,345.6,-1
574341,21066,VINTAGE RED MUG,432,2011-11-04 10:09:00,0.8,18102.0,United Kingdom,345.6,-1
574341,22302,COFFEE MUG PEARS  DESIGN,432,2011-11-04 10:09:00,1.12,18102.0,United Kingdom,483.84000000000003,-1
574341,22301,COFFEE MUG CAT + BIRD DESIGN,432,2011-11-04 10:09:00,1.12,18102.0,United Kingdom,483.84000000000003,-1
574341,22303,COFFEE MUG APPLES DESIGN,432,2011-11-04 10:09:00,1.12,18102.0,United Kingdom,483.84000000000003,-1
574341,22300,COFFEE MUG DOG + BALL DESIGN,432,2011-11-04 10:09:00,1.12,18102.0,United Kingdom,483.84000000000003,-1
574341,21871,SAVE THE PLANET MUG,432,2011-11-04 10:09:00,0.8,18102.0,United Kingdom,345.6,-1
574341,22304,COFFEE MUG BLUE PAISLEY DESIGN,432,2011-11-04 10:09:00,1.12,18102.0,United Kingdom,483.84000000000003,-1
574352,82482,WOODEN PICTURE FRAME WHITE FINISH,216,2011-11-04 10:38:00,1.92,18102.0,United Kingdom,414.71999999999997,-1
574352,23542,WALL ART 70'S ALPHABET ,72,2011-11-04 10:38:00,6.67,18102.0,United Kingdom,480.24,-1
574352,23536,WALL ART VILLAGE SHOW ,72,2011-11-04 10:38:00,3.88,18102.0,United Kingdom,279.36,-1
574352,23534,WALL ART STOP FOR TEA ,126,2011-11-04 10:38:00,3.88,18102.0,United Kingdom,488.88,-1
574352,23530,WALL ART ONLY ONE PERSON ,126,2011-11-04 10:38:00,3.57,18102.0,United Kingdom,449.82,-1
574352,23526,WALL ART DOG LICENCE ,126,2011-11-04 10:38:00,3.88,18102.0,United Kingdom,488.88,-1
574352,23426,METAL SIGN DROP YOUR PANTS,144,2011-11-04 10:38:00,1.66,18102.0,United Kingdom,239.04,-1
574352,23406,HOME SWEET HOME KEY HOLDER,126,2011-11-04 10:38:00,4.15,18102.0,United Kingdom,522.9000000000001,-1
574352,23403,LETTER HOLDER HOME SWEET HOME,120,2011-11-04 10:38:00,2.48,18102.0,United Kingdom,297.6,-1
574352,23132,SMALL IVORY HEART WALL ORGANISER,120,2011-11-04 10:38:00,3.9,18102.0,United Kingdom,468.0,-1
574352,22189,CREAM HEART CARD HOLDER,216,2011-11-04 10:38:00,2.31,18102.0,United Kingdom,498.96000000000004,-1
574363,82484,WOOD BLACK BOARD ANT WHITE FINISH,120,2011-11-04 10:57:00,4.8,18102.0,United Kingdom,576.0,-1
574363,23404,HOME SWEET HOME BLACKBOARD,108,2011-11-04 10:57:00,3.26,18102.0,United Kingdom,352.08,-1
574363,23133,LARGE IVORY HEART WALL ORGANISER,104,2011-11-04 10:57:00,5.66,18102.0,United Kingdom,588.64,-1
574363,22188,BLACK HEART CARD HOLDER,180,2011-11-04 10:57:00,2.31,18102.0,United Kingdom,415.8,-1
574363,23543,WALL ART KEEP CALM ,60,2011-11-04 10:57:00,6.98,18102.0,United Kingdom,418.8,-1
574363,23541,WALL ART CLASSIC PUDDINGS ,120,2011-11-04 10:57:00,6.67,18102.0,United Kingdom,800.4,-1
574363,23531,WALL ART BIG LOVE ,120,2011-11-04 10:57:00,4.77,18102.0,United Kingdom,572.4,-1
574363,23529,WALL ART DOLLY GIRL ,120,2011-11-04 10:57:00,2.66,18102.0,United Kingdom,319.20000000000005,-1
574363,23524,WALL ART HORSE & PONY ,120,2011-11-04 10:57:00,2.66,18102.0,United Kingdom,319.20000000000005,-1
574442,POST,POSTAGE,5,2011-11-04 11:40:00,40.0,12704.0,Finland,200.0,-1
574469,23084,RABBIT NIGHT LIGHT,336,2011-11-04 11:55:00,1.79,12431.0,Australia,601.44,-1
574514,23275,SET OF 3 HANGING OWLS OLLIE BEAK,192,2011-11-04 13:34:00,1.04,15311.0,United Kingdom,199.68,-1
574533,16008,SMALL FOLDING SCISSOR(POINTED EDGE),288,2011-11-04 14:24:00,0.12,12928.0,United Kingdom,34.56,-1
574534,22423,REGENCY CAKESTAND 3 TIER,72,2011-11-04 14:26:00,10.95,15061.0,United Kingdom,788.4,-1
574534,20685,DOORMAT RED RETROSPOT,40,2011-11-04 14:26:00,7.08,15061.0,United Kingdom,283.2,-1
574585,82582,AREA PATROLLED METAL SIGN,216,2011-11-06 09:34:00,1.85,17133.0,United Kingdom,399.6,-1
574664,22197,POPCORN HOLDER,200,2011-11-06 12:07:00,0.72,14482.0,United Kingdom,144.0,-1
574666,23084,RABBIT NIGHT LIGHT,144,2011-11-06 12:10:00,1.79,16168.0,United Kingdom,257.76,-1
574690,POST,POSTAGE,4,2011-11-06 13:11:00,40.0,12638.0,Sweden,160.0,-1
574705,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,1,2011-11-06 14:06:00,165.0,14553.0,United Kingdom,165.0,-1
574829,21586,KINGS CHOICE GIANT TUBE MATCHES,192,2011-11-07 11:16:00,2.1,17389.0,United Kingdom,403.20000000000005,-1
574830,20668,DISCO BALL CHRISTMAS DECORATION,576,2011-11-07 11:21:00,0.1,16053.0,United Kingdom,57.6,-1
574838,POST,POSTAGE,5,2011-11-07 11:37:00,28.0,12484.0,Spain,140.0,-1
574841,84078A,SET/4 WHITE RETRO STORAGE CUBES ,8,2011-11-07 11:42:00,34.95,14156.0,EIRE,279.6,-1
574860,22714,CARD BIRTHDAY COWBOY,500,2011-11-07 12:10:00,0.36,17857.0,United Kingdom,180.0,-1
574874,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,264,2011-11-07 13:06:00,0.29,14911.0,EIRE,76.55999999999999,-1
574888,79321,CHILLI LIGHTS,96,2011-11-07 14:21:00,4.95,16353.0,United Kingdom,475.20000000000005,-1
574935,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,192,2011-11-07 16:54:00,0.72,13199.0,United Kingdom,138.24,-1
574942,51014C,"FEATHER PEN,COAL BLACK",240,2011-11-07 17:50:00,0.39,15330.0,United Kingdom,93.60000000000001,-1
574942,21915,RED  HARMONICA IN BOX ,240,2011-11-07 17:50:00,1.06,15330.0,United Kingdom,254.4,-1
574947,21086,SET/6 RED SPOTTY PAPER CUPS,216,2011-11-08 09:03:00,0.53,16422.0,United Kingdom,114.48,-1
574947,47599B,BLUE PARTY BAGS ,144,2011-11-08 09:03:00,1.69,16422.0,United Kingdom,243.35999999999999,-1
575050,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,144,2011-11-08 12:14:00,2.49,16505.0,United Kingdom,358.56000000000006,-1
575137,22622,BOX OF VINTAGE ALPHABET BLOCKS,48,2011-11-08 15:13:00,9.95,13090.0,United Kingdom,477.59999999999997,-1
575178,21035,SET/2 RED RETROSPOT TEA TOWELS ,100,2011-11-09 08:11:00,2.75,13798.0,United Kingdom,275.0,-1
575180,22946,WOODEN ADVENT CALENDAR CREAM,24,2011-11-09 08:14:00,12.75,15187.0,United Kingdom,306.0,-1
575189,22504,CABIN BAG VINTAGE RETROSPOT,18,2011-11-09 09:13:00,24.95,13029.0,United Kingdom,449.09999999999997,-1
575201,85099F,JUMBO BAG STRAWBERRY,200,2011-11-09 09:52:00,1.79,13629.0,United Kingdom,358.0,-1
575201,85099B,JUMBO BAG RED RETROSPOT,200,2011-11-09 09:52:00,1.79,13629.0,United Kingdom,358.0,-1
575213,21137,BLACK RECORD COVER FRAME,480,2011-11-09 10:47:00,3.39,16210.0,United Kingdom,1627.2,-1
575214,22617,BAKING SET SPACEBOY DESIGN,216,2011-11-09 10:48:00,4.25,16751.0,United Kingdom,918.0,-1
575216,23275,SET OF 3 HANGING OWLS OLLIE BEAK,192,2011-11-09 11:04:00,1.04,13384.0,United Kingdom,199.68,-1
575219,22197,POPCORN HOLDER,200,2011-11-09 11:17:00,0.72,17511.0,United Kingdom,144.0,-1
575219,22900,SET 2 TEA TOWELS I LOVE LONDON ,100,2011-11-09 11:17:00,2.75,17511.0,United Kingdom,275.0,-1
575219,21035,SET/2 RED RETROSPOT TEA TOWELS ,100,2011-11-09 11:17:00,2.75,17511.0,United Kingdom,275.0,-1
575219,23582,VINTAGE DOILY JUMBO BAG RED ,200,2011-11-09 11:17:00,1.79,17511.0,United Kingdom,358.0,-1
575219,23583,LUNCH BAG PAISLEY PARK  ,200,2011-11-09 11:17:00,1.45,17511.0,United Kingdom,290.0,-1
575219,20668,DISCO BALL CHRISTMAS DECORATION,288,2011-11-09 11:17:00,0.1,17511.0,United Kingdom,28.8,-1
575255,84997B,CHILDRENS CUTLERY RETROSPOT RED ,144,2011-11-09 11:55:00,3.75,15769.0,United Kingdom,540.0,-1
575255,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,144,2011-11-09 11:55:00,3.75,15769.0,United Kingdom,540.0,-1
575255,20713,JUMBO BAG OWLS,200,2011-11-09 11:55:00,1.79,15769.0,United Kingdom,358.0,-1
575255,23199,JUMBO BAG APPLES,200,2011-11-09 11:55:00,1.79,15769.0,United Kingdom,358.0,-1
575296,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,540,2011-11-09 12:25:00,0.79,16041.0,United Kingdom,426.6,-1
575298,20668,DISCO BALL CHRISTMAS DECORATION,288,2011-11-09 12:29:00,0.1,17841.0,United Kingdom,28.8,-1
575317,22619,SET OF 6 SOLDIER SKITTLES,80,2011-11-09 13:12:00,3.39,17402.0,United Kingdom,271.2,-1
575328,23194,GYMKHANA TREASURE BOOK BOX,300,2011-11-09 13:48:00,1.95,17857.0,United Kingdom,585.0,-1
575328,23177,TREASURE ISLAND BOOK BOX,300,2011-11-09 13:48:00,1.95,17857.0,United Kingdom,585.0,-1
575328,23176,ABC TREASURE BOOK BOX ,300,2011-11-09 13:48:00,1.95,17857.0,United Kingdom,585.0,-1
575328,23193,BUFFALO BILL TREASURE BOOK BOX,300,2011-11-09 13:48:00,1.95,17857.0,United Kingdom,585.0,-1
575328,M,Manual,1200,2011-11-09 13:48:00,0.25,17857.0,United Kingdom,300.0,-1
575335,22197,POPCORN HOLDER,700,2011-11-09 13:56:00,0.72,12931.0,United Kingdom,504.0,-1
575335,84879,ASSORTED COLOUR BIRD ORNAMENT,1200,2011-11-09 13:56:00,1.45,12931.0,United Kingdom,1740.0,-1
575335,20974,12 PENCILS SMALL TUBE SKULL,384,2011-11-09 13:56:00,0.55,12931.0,United Kingdom,211.20000000000002,-1
575335,23201,JUMBO BAG ALPHABET,200,2011-11-09 13:56:00,1.79,12931.0,United Kingdom,358.0,-1
575335,23203,JUMBO BAG DOILEY PATTERNS,300,2011-11-09 13:56:00,1.79,12931.0,United Kingdom,537.0,-1
575335,23084,RABBIT NIGHT LIGHT,300,2011-11-09 13:56:00,1.79,12931.0,United Kingdom,537.0,-1
575335,23203,JUMBO BAG VINTAGE DOILY ,300,2011-11-09 13:56:00,1.79,12931.0,United Kingdom,537.0,-1
575335,23215,JINGLE BELL HEART ANTIQUE SILVER,200,2011-11-09 13:56:00,1.79,12931.0,United Kingdom,358.0,-1
575494,22826,LOVE SEAT ANTIQUE WHITE METAL,3,2011-11-10 09:08:00,85.0,17500.0,United Kingdom,255.0,-1
575508,22175,PINK OWL SOFT TOY,144,2011-11-10 10:32:00,2.55,14646.0,Netherlands,367.2,-1
575508,23083,SET 6 PAPER TABLE LANTERN STARS ,96,2011-11-10 10:32:00,3.29,14646.0,Netherlands,315.84000000000003,-1
575508,22492,MINI PAINT SET VINTAGE ,576,2011-11-10 10:32:00,0.55,14646.0,Netherlands,316.8,-1
575508,22544,MINI JIGSAW SPACEBOY,240,2011-11-10 10:32:00,0.36,14646.0,Netherlands,86.39999999999999,-1
575508,22951,60 CAKE CASES DOLLY GIRL DESIGN,240,2011-11-10 10:32:00,0.42,14646.0,Netherlands,100.8,-1
575508,23254,CHILDRENS CUTLERY DOLLY GIRL ,144,2011-11-10 10:32:00,3.75,14646.0,Netherlands,540.0,-1
575508,23256,CHILDRENS CUTLERY SPACEBOY ,72,2011-11-10 10:32:00,3.75,14646.0,Netherlands,270.0,-1
575508,22129,PARTY CONES CANDY DECORATION,240,2011-11-10 10:32:00,0.72,14646.0,Netherlands,172.79999999999998,-1
575508,21988,PACK OF 6 SKULL PAPER PLATES,192,2011-11-10 10:32:00,0.64,14646.0,Netherlands,122.88,-1
575508,21987,PACK OF 6 SKULL PAPER CUPS,216,2011-11-10 10:32:00,0.53,14646.0,Netherlands,114.48,-1
575508,21810,CHRISTMAS HANGING STAR WITH BELL,384,2011-11-10 10:32:00,0.39,14646.0,Netherlands,149.76,-1
575508,22219,LOVEBIRD HANGING DECORATION WHITE ,288,2011-11-10 10:32:00,0.72,14646.0,Netherlands,207.35999999999999,-1
575508,23204,CHARLOTTE BAG APPLES DESIGN,200,2011-11-10 10:32:00,0.72,14646.0,Netherlands,144.0,-1
575508,22539,MINI JIGSAW DOLLY GIRL,240,2011-11-10 10:32:00,0.36,14646.0,Netherlands,86.39999999999999,-1
575508,22546,MINI JIGSAW PURDEY,240,2011-11-10 10:32:00,0.36,14646.0,Netherlands,86.39999999999999,-1
575508,22356,CHARLOTTE BAG PINK POLKADOT,200,2011-11-10 10:32:00,0.72,14646.0,Netherlands,144.0,-1
575508,23255,CHILDRENS CUTLERY CIRCUS PARADE,72,2011-11-10 10:32:00,3.75,14646.0,Netherlands,270.0,-1
575508,23076,ICE CREAM SUNDAE LIP GLOSS,240,2011-11-10 10:32:00,1.04,14646.0,Netherlands,249.60000000000002,-1
575510,22236,CAKE STAND 3 TIER MAGIC GARDEN,24,2011-11-10 10:33:00,10.95,14646.0,Netherlands,262.79999999999995,-1
575510,22492,MINI PAINT SET VINTAGE ,576,2011-11-10 10:33:00,0.55,14646.0,Netherlands,316.8,-1
575582,85099B,JUMBO BAG RED RETROSPOT,1000,2011-11-10 11:55:00,1.79,16986.0,United Kingdom,1790.0,-1
575607,DOT,DOTCOM POSTAGE,1,2011-11-10 12:37:00,908.16,14096.0,United Kingdom,908.16,-1
575632,M,Manual,1,2011-11-10 13:44:00,424.06,12473.0,Germany,424.06,-1
575632,M,Manual,1,2011-11-10 13:44:00,549.34,12473.0,Germany,549.34,-1
575683,23080,RED METAL BOX TOP SECRET,48,2011-11-10 15:51:00,7.5,17389.0,United Kingdom,360.0,-1
575683,21623,VINTAGE UNION JACK MEMOBOARD,48,2011-11-10 15:51:00,8.5,17389.0,United Kingdom,408.0,-1
575683,85066,CREAM SWEETHEART MINI CHEST,54,2011-11-10 15:51:00,10.95,17389.0,United Kingdom,591.3,-1
575683,22311,OFFICE MUG WARMER BLACK+SILVER ,144,2011-11-10 15:51:00,2.55,17389.0,United Kingdom,367.2,-1
